YYYY-MM-DD,D01,D02,D03,D04,D05,avg_pax_D01,avg_pax_D02,avg_pax_D03,avg_pax_D04,avg_pax_D05,avg_fare_D01,avg_fare_D02,avg_fare_D03,avg_fare_D04,avg_fare_D05,avg_stddev_D01,avg_stddev_D02,avg_stddev_D03,avg_stddev_D04,avg_stddev_D05
2021-12-12,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.4648607206746742,1.4668555240793202,1.459140137840499,1.4351699109204883,1.5472837022132797,9.812675696396626,9.868909348441926,10.986478503446014,11.201484658528537,13.545234741784038,6.944279918344569,7.499107223558191,7.970356197649387,8.409881764310683,12.458350933266345
2021-12-13,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Midtown East - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3673469387755102,1.3735813953488372,1.4171180931744312,1.3739368165249088,1.353544776119403,9.815938606847698,9.330251162790697,11.779133261105091,12.12840218712029,11.520945273631842,6.270485789746157,5.758080125147188,8.985332462711005,9.685153147636157,9.53987288522019
2021-12-14,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Midtown East - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3639163559734155,1.3430474604496254,1.3663117134559535,1.3141937214918165,1.364435621100397,9.63365213162587,9.699283930058284,11.710242013552758,11.633243895894822,11.203706749858195,5.877105735794529,6.354596793121276,8.372558183252158,8.550922467309412,8.66969510927569
2021-12-15,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.380492515692902,1.361185086551265,1.366283676703645,1.355531686358754,1.3704106608648354,9.862530178657654,9.640564247669774,11.671295562599049,11.316299677765844,10.603769377209682,6.291451526393867,6.185809140140231,8.580211989379416,8.800401267117751,7.248368104888357
2021-12-16,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Midtown East - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,1.369763779527559,1.3748723186925433,1.3810751834953383,1.380890052356021,1.5100982532751093,9.849385826771654,9.551498127340825,12.103431858758183,11.92529319371728,15.240382096069869,5.9156827815897515,5.800214145725564,9.13595466555248,9.429132204434142,12.97872622854703
2021-12-17,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.3899227528089888,1.3963402764259296,1.5007895330475975,1.6174603174603175,1.4500283929585462,9.655635533707866,9.186030757251315,11.937942702458832,16.100425925925926,10.754346961953434,6.355172392155725,5.859887683318987,9.051131516909745,14.064673911114847,7.900839516272957
2021-12-18,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.4721091692602346,1.4510680576254347,1.7130759651307597,1.6388737014762165,1.5692307692307692,9.39444577447929,8.970640834575262,14.57080199252802,11.876763258611263,12.911065527065526,6.387633400574205,6.751584784735803,12.172013139366166,8.772175444103837,11.515635893546788
2021-12-19,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.464103334334635,1.7088207398039836,1.6174608463845386,1.4435160427807487,1.4951802927525883,9.408651246620607,14.370556433765412,12.967680773075642,8.894869652406417,10.418654052124241,6.736421783499606,11.721434419744163,11.745767215053979,6.3006838964689775,8.283451494591775
2021-12-20,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Midtown East - Yellow Zone,1.385996011522269,1.389227394589325,1.4642857142857142,1.6341954988243197,1.470432145564822,9.174564591181031,8.785888374360225,10.52695163104612,13.444790057104468,10.698028809704322,5.912426052264205,5.481699172644382,7.964686093357001,12.184821511825163,8.984942963468916
2021-12-21,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Midtown East - Yellow Zone,1.3792007266121709,1.3769621421975993,1.4548449080428218,1.6677839851024208,1.4170180145649673,9.169961398728429,8.823568790397045,10.487447158934945,12.93117318435754,10.842165580682254,5.959007185972338,5.47515043677216,7.5380682269150086,11.806216536340854,8.922876088701194
2021-12-22,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3911596958174905,1.3711340206185567,1.488869615495808,1.6462264150943395,1.413844436174172,9.085598859315589,8.794305351006383,10.671032090199478,13.079716981132075,10.66698920729438,6.088814842092958,5.7807177804301855,7.8792285584158215,11.607821298784526,12.705320687745234
2021-12-23,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,1.4203998987598077,1.4076450147019512,1.4866751269035532,1.4209928003031451,1.667584579071597,8.884130599848142,8.5211975407645,10.692163705583756,9.985979537703676,13.834421715184893,5.816370281105517,5.979417361200164,8.032012734496199,8.716395574787695,12.353198047722847
2021-12-24,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.4234505862646567,1.4379727685325265,1.637375745526839,1.7078651685393258,1.451213925790197,8.386901172529313,8.153298033282905,10.92993638170974,14.712,9.293724232707284,6.119882686711484,5.415940906304844,8.606903756998516,64.6204231451688,7.238502944953398
2021-12-25,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,1.7426376440460947,1.596467391304348,1.4920235096557515,1.568429890848027,1.7565733672603903,15.328777208706786,14.220176630434784,9.592527287993283,8.683459277917716,12.35453774385072,13.904324140741233,13.827703140926344,7.652285099786589,6.86585291949614,10.932760924283512
2021-12-26,Manhattan - Clinton East - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,1.625,1.7789203084832905,1.475181260457334,1.513142174432497,1.672496984318456,14.527395,17.124884318766068,10.273284997211377,9.16021505376344,13.797044632086852,12.996243440470593,14.056227440922267,8.333302595824692,6.738150372587166,11.1907724006531
2021-12-27,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.744343891402715,1.4089162182936203,1.6009577015163607,1.4073624595469256,1.5942642219087917,13.612330316742081,9.935088393543428,11.130806065442936,8.79757281553398,13.880535966149507,12.364933430169355,8.32201885717714,9.55619289958806,6.934098751846657,13.703644760849054
2021-12-28,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.4395527603074774,1.5985247629083246,1.7655677655677655,1.4194770746494885,1.5306030603060305,9.68361285814116,11.559185107130313,13.59671062271062,8.730200833649109,13.033208820882088,7.417257094795138,9.392552806852986,11.741892170519192,6.307273479649137,11.90355311607324
2021-12-29,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.6021978021978023,1.3944298080541964,1.4160997732426304,1.7018824433346138,1.5516511430990685,11.090736263736263,9.63372224313135,9.112622826908542,13.504302727621974,13.321718882303134,8.996680173628516,7.626429750812503,7.326533086932449,12.053029387113726,12.461171800193112
2021-12-30,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.43099006256901,1.5302973278133234,1.4708850931677018,1.7027677496991576,1.5593645484949832,9.57534044902466,11.398724124952953,9.010131987577639,14.351247492980347,12.559322742474917,7.209044533128833,9.429931521296597,6.8193642566273684,12.685863109463556,11.253100875190283
2021-12-31,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.5577751664708186,1.4385113268608414,1.4643628509719222,1.5982532751091703,1.4629094412331407,12.8233098315707,9.380056634304207,8.629019438444924,12.17070305676856,10.865852601156071,10.88903808353224,7.939296054528554,6.729074496105399,11.564290778459698,11.460016178211244
2022-01-01,Manhattan - Clinton East - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.5833333333333333,1.7410358565737052,1.5637547476939773,1.526164462334675,1.5719237435008666,11.957544091710758,12.101494023904381,10.89581660336408,10.600080506037953,10.362796071634893,11.68638703724927,10.46176532065532,10.115412453139546,8.843026953365374,9.163391486757515
2022-01-02,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.4963645176926805,1.5298226759806555,1.448194197750148,1.4765578635014838,1.4372320881812615,10.85683470673776,12.028479312197744,10.204262877442273,11.916148367952522,11.527066748315983,10.014560621679356,11.428326060171235,9.86401109113171,11.056649454200008,10.593986198308338
2022-01-03,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3638547784303257,1.3697229551451187,1.4033805390589311,1.3796889295516925,1.4060721062618595,9.03210090763481,8.13957783641161,9.185975331201462,9.9275846294602,10.57685009487666,7.146007632539896,6.104619737844256,7.527233316980013,9.235916967768741,9.6334147840046
2022-01-04,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3868943007783079,1.3488105474347951,1.3690196078431374,1.357391304347826,1.3582554517133956,8.85799899573186,8.434623101175122,9.28874117647059,9.806439130434782,10.24908767245216,6.196916489464976,6.071191234544827,7.004572536233979,8.265678744230064,8.268036362485283
2022-01-05,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3669425633308252,1.3429613011777903,1.3723041997729852,1.3585814360770578,1.3576129881526986,8.77610484073238,8.567162086371285,9.065478622777148,10.296212784588441,9.464589732338744,5.660252653138426,6.326937325205761,6.82875943199616,8.2931881754903,8.006103211400205
2022-01-06,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3702108365450012,1.357910906298003,1.3376336159233322,1.3647898493259318,1.378874388254486,8.761308093402858,8.344480286738351,9.412617029119057,9.109476605868357,10.090978792822186,5.408553335632384,5.133333607511465,6.939177043334242,6.709103013598288,7.651797570286767
2022-01-07,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.3768371546149325,1.3626564673157162,1.3759779107225034,1.3974540311173975,1.4983372921615201,8.468841857730746,8.153164116828929,8.674551311550852,9.575294672324375,11.110166270783848,5.412248971466083,5.571924493510549,6.082409311410774,7.315228780283477,10.640385631435347
2022-01-08,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.473225404732254,1.4570496556723451,1.5085195001893221,1.5044247787610618,1.4648111332007951,9.046824408468245,8.549184487133019,11.00726997349489,10.780492497114274,9.427833001988072,6.497849476824162,6.351256697703363,9.812084837919574,8.855070977685894,7.532518019207541
2022-01-09,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,1.5166261151662612,1.4244244244244244,1.461498973305955,1.4747000521648408,1.4036208732694355,9.307988645579886,9.955945945945945,10.55522587268994,10.574491392801251,8.809105431309904,7.3292355456465845,8.367186575682023,9.937320897114363,9.178730221918187,7.582816257475518
2022-01-10,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.336812804453723,1.3391255605381165,1.3296969696969696,1.3395904436860069,1.3435555555555556,8.786754813268383,8.251457399103138,9.139749494949493,9.764035836177476,9.243955555555557,5.465631504496563,5.058030189772646,6.836001957689156,6.994729799986918,7.1087339956033615
2022-01-11,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.3415222636543103,1.3147675012774656,1.289839944328462,1.3385986229242608,1.2993710691823899,8.700855450756746,8.554854368932038,9.17403270702853,9.131057108140947,9.768846960167716,5.209732541390955,5.387992022970988,6.8963287097739,6.353276978705091,6.788915473300786
2022-01-12,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.354449802718106,1.3491019478876802,1.321750751754093,1.383625730994152,1.3328012769353552,9.06731258220079,8.551960536301543,9.18641162712997,9.245438596491228,9.706464485235436,5.7882585361444345,5.102488376383301,6.2779830029229995,5.991814970440242,6.241401276507471
2022-01-13,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.371483787846253,1.3453931500241196,1.3290849673202614,1.3445764660789574,1.354215003866976,9.15371269057333,8.431640135069948,9.641712418300653,9.85780375622844,9.912993039443155,5.5075659968539235,4.8972433311847965,7.2598142458755195,7.672514396333728,6.8373384439310865
2022-01-14,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.376296623261973,1.3601683767429624,1.3822328114363513,1.3600423579244616,1.3717391304347826,9.027210328845728,8.585030255196001,9.042399591558883,10.121595481821391,10.01054347826087,5.435619376754681,5.581743322348312,6.099808832692877,8.039773859337794,6.875241418285172
2022-01-15,Manhattan - Clinton East - Yellow Zone,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Times Sq/Theatre District - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.46748101683724,1.4016638935108152,1.4976255088195387,1.6064470421537371,1.4573820395738204,11.481706833938592,9.079843594009983,9.943880597014926,11.986177825008857,8.970030441400304,10.566979150058195,6.64088987347657,6.777261582752148,11.016825136205675,6.270127930183669
2022-01-16,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Clinton East - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.4548348587345803,1.4977741804937272,1.498434004474273,1.4732472324723247,1.4493641073951955,9.50274572224433,10.83945770942938,9.128232662192394,10.572112546125462,10.324258125294396,7.214015933389194,11.12530635400162,6.94013804732231,8.60416358291165,8.546521735539367
2022-01-17,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,Manhattan - Lincoln Square East - Yellow Zone,1.3647219379051518,1.38553289726818,1.3699596774193548,1.3746630727762803,1.3607103218645948,9.326537018082565,8.651365909965373,10.008064516129032,10.674123989218328,10.805954495005551,7.466391988874987,7.023333633910081,8.959343962465837,9.59861394844368,12.782830183780233
2022-01-18,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.34638871341335,1.3119420989143546,1.2963793655879525,1.3444691907943578,1.3449747768723321,9.298603916614024,8.815609167671893,9.709932713873759,9.969561989606532,10.130384167636787,6.1379521374959785,5.477002254891339,6.606022712165975,7.803923786145384,8.395257797153409
2022-01-19,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3673718470301057,1.3145963451306963,1.3206036341238065,1.3441977077363896,1.3138472780416515,9.167351505288853,8.589891279204256,9.583008931321219,9.29638252148997,9.8527950310559,5.300689845578144,5.257665020140286,7.0085123460119005,5.92508367620321,7.4644049034021265
2022-01-20,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,1.3192975454001197,1.3263778634611023,1.3060802833530105,1.3451452870304748,1.3677304964539008,9.026080622630214,8.610315264232254,9.400091499409681,9.186502480510278,9.487475177304965,5.0059980392200165,5.0505802999054765,6.89341829876056,6.613704099855109,6.776348208564114
2022-01-21,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3673745173745173,1.3274932614555257,1.3659825870646767,1.3659961064243997,1.34174692793092,9.142895752895752,8.626909254267744,9.102341417910448,9.462167423750811,9.496555961474593,5.608345762679555,5.499820226403997,5.536099285157855,9.196429997491974,6.9565785018294495
2022-01-22,Manhattan - Upper East Side North - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Clinton East - Yellow Zone,1.4304074377905387,1.4944183313748531,1.4205256570713392,1.4250245017967984,1.4611260053619304,9.02382554006016,11.059253819036426,8.36849186483104,9.242992486115648,10.458739946380698,6.1917268401892995,8.185920504613032,5.792666081242939,6.749549628370066,9.01198506544322
2022-01-23,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - East Village - Yellow Zone,Manhattan - Upper West Side South - Yellow Zone,1.449146757679181,1.3956222132144305,1.4400494437577256,1.455019556714472,1.4389807778274475,9.923037542662117,8.851033644102149,10.022661722290895,11.501086484137332,10.501788109074653,8.660025360095567,6.787091185098884,7.763905307931105,9.850345347738038,7.850041580474768
2022-01-24,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3316315205327414,1.3093293739173473,1.2836504580690626,1.3177795655671762,1.2943848059454997,9.271453940066593,8.985201682751793,9.53477096546864,9.62425583266291,9.646779521056978,5.615919361270764,6.530048093399495,7.434836463236399,6.965965051323123,8.05504006636804
2022-01-25,Manhattan - Upper East Side North - Yellow Zone,Manhattan - Upper East Side South - Yellow Zone,Manhattan - Midtown Center - Yellow Zone,Manhattan - Lenox Hill West - Yellow Zone,Manhattan - Murray Hill - Yellow Zone,1.3688906915432975,1.3314015883236745,1.3287301110777545,1.3586330935251798,1.3361654968599925,9.248489150273778,8.763352650783432,9.478204743320324,9.472007194244604,9.494303657185075,5.5223312114135155,5.626480991874043,6.406691133745075,6.097240471463685,6.739227131369284
